1s,2s,3s,4s,5s,6s,7s,8s,9s,10s,appliance
34.71489,34.99629,46.17855,30.92538,41.57944,44.38903,33.84431,36.78958,41.97904,39.06288,Laptop Charger
7.92941,4.85978,4.88984,12.69618,8.92349,6.38863,6.52044,8.91555,8.17048,0.24443,Desk Lamp
1.58808,0.27441,0.04795,0.7654,3.42438,0.03694,1.56262,1.09517,0.68327,1.8865,Phone Charger
2.22337,2.19311,0.50672,0.25259,2.41536,0.57629,2.24753,3.1509,2.49846,0.54156,Monitor
54.04378,52.38554,52.81243,53.21701,54.04798,52.24754,49.95325,53.69386,51.53172,51.32613,Electric Fan
32.55491,41.21865,39.62556,31.14601,39.21408,43.88768,36.01522,29.39433,44.2295,41.11756,Laptop Charger
10.02028,5.43085,17.37141,3.04906,12.58946,9.46006,0.44089,11.08307,5.17249,2.94073,Desk Lamp
0.82322,0.7823,0.11242,0.57142,0.96818,0.96818,0.69014,1.11135,1.82427,2.6748,Phone Charger
0.4791,2.00389,1.13779,1.96077,1.49552,2.14455,0.64542,0.62566,1.70517,0.42969,Monitor
54.79614,52.71455,54.12229,52.97847,49.98717,51.92477,54.71844,51.51176,51.83046,54.38049,Electric Fan
29.51143,37.92197,43.96445,33.50374,34.73114,47.52855,36.9757,33.81726,31.4513,45.85541,Laptop Charger
10.1589,4.99954,10.82051,6.09871,2.2957,13.21938,3.09441,11.80743,4.52525,7.60444,Desk Lamp
0.51718,1.12458,1.9206,2.49551,0.54504,0.24187,0.0958,1.16062,0.66952,2.6602,Phone Charger
2.4094,0.14493,1.73663,0.40859,1.40547,0.12536,1.32775,1.38609,0.91782,1.13779,Monitor
51.47992,53.31048,51.66758,52.7739,52.61958,52.14693,50.86939,52.61529,51.4768,52.18707,Electric Fan
44.05743,39.43767,30.69606,43.59165,52.08265,45.85815,35.10581,29.83194,34.72002,47.91735,Laptop Charger
6.63776,0.01495,15.27532,5.00948,5.77529,13.37508,1.32775,3.10007,14.83111,4.60193,Desk Lamp
1.29709,2.0346,1.33465,2.24753,0.23472,0.57528,1.71776,0.33463,0.66849,1.33749,Phone Charger
0.45776,3.04338,1.99774,1.05448,0.96483,1.85543,0.35212,1.52113,1.34723,0.33087,Monitor
54.34887,52.06162,51.24721,51.29983,55.76926,50.25465,52.20559,53.80048,55.42026,52.25741,Electric Fan
46.31697,50.96327,40.97647,37.50236,30.01272,43.46562,55.95589,58.54384,36.61175,39.00822,Laptop Charger
6.43875,10.76616,1.60397,11.87651,7.02463,2.65727,9.89207,3.06041,13.70583,3.09441,Desk Lamp
0.61402,0.29892,1.66732,1.2102,0.40859,0.45426,1.84298,0.36273,1.64835,0.42945,Phone Charger
0.40155,0.74291,1.66732,1.83675,1.26259,0.07369,2.39151,2.4807,1.03166,1.50833,Monitor
51.13618,54.17976,51.19141,50.58243,53.45951,52.59321,53.63656,53.04367,51.94584,51.83667,Electric Fan
63.41069,48.11771,39.61089,48.65263,42.19828,35.30974,49.4112,41.11532,31.29061,51.45869,Laptop Charger
13.1052,6.87446,4.00379,4.81459,13.02659,6.78997,8.14568,3.23519,11.13307,2.62801,Desk Lamp
1.08153,2.32872,0.07981,0.44724,0.84356,0.97153,1.13449,0.76259,0.10318,1.08153,Phone Charger
1.83675,1.17076,1.48911,0.30247,0.70043,1.55943,1.3602,0.22399,1.92369,2.4094,Monitor
53.30988,51.7758,53.90393,50.80946,54.60559,52.34307,52.44583,54.68936,52.39969,54.67807,Electric Fan
41.6225,35.53966,44.97869,42.62529,36.79204,47.4645,42.15127,40.41122,43.47852,35.41685,Laptop Charger
8.73598,8.73598,4.25116,13.21287,3.02063,12.334,1.8492,6.42965,7.84555,6.56114,Desk Lamp
0.7902,0.05438,1.0981,0.02961,0.697,1.97619,2.84595,1.37237,2.15367,0.83339,Phone Charger
1.10473,0.21682,2.00389,1.46344,1.45058,2.34369,0.16655,0.6592,0.12536,0.73467,Monitor
52.30241,50.77852,52.09378,51.24658,52.98335,53.12097,53.57498,51.21712,54.06177,52.22349,Electric Fan
32.374,37.06198,45.27153,49.72751,47.14855,44.4454,46.0617,41.83288,44.10989,44.13751,Laptop Charger
2.7563,7.17354,5.0541,10.27806,2.05912,11.51843,4.97468,12.72943,4.52013,1.86165,Desk Lamp
0.71935,0.08474,1.14109,0.49974,2.39748,0.41041,1.5977,0.25616,0.71543,1.07821,Phone Charger
0.59707,2.19311,1.7993,1.2102,3.24639,1.37962,0.98169,0.82322,3.12268,1.05163,Monitor
52.65268,53.25041,52.84054,52.08265,53.56532,51.7932,52.06843,52.12902,51.19642,52.40401,Electric Fan
47.06526,47.45449,47.13848,42.1329,30.58515,26.50249,30.81696,45.22989,44.92567,24.34517,Laptop Charger
15.1943,3.44095,6.68267,11.1865,1.75546,13.48154,11.54295,1.2102,10.87111,14.25145,Desk Lamp
1.18063,0.81643,0.96818,2.56634,1.28544,1.68941,0.79605,1.84609,3.44647,0.2108,Phone Charger
0.37245,0.09432,0.14493,0.70043,0.6867,1.63569,0.12536,0.61091,1.09147,1.55306,Monitor
50.81639,52.20127,52.68577,52.87352,51.16129,53.17266,52.78797,49.97438,53.49278,51.93592,Electric Fan
52.51956,43.69527,26.90047,48.97101,23.56899,46.80656,37.51042,38.81877,42.06229,32.73149,Laptop Charger
2.3736,1.97311,14.71808,6.77214,2.96932,2.35567,13.32329,8.00873,0.52067,2.34369,Desk Lamp
1.72091,0.25259,2.45104,0.82582,0.46827,0.18813,0.44724,0.52764,0.54156,0.51362,Phone Charger
2.053,1.81803,0.74151,1.33425,0.22947,0.34504,1.15758,3.11138,0.96558,0.34974,Monitor
54.74277,51.95885,54.09174,52.86314,50.09903,50.63246,51.33238,51.08781,52.05915,51.22151,Electric Fan
41.91561,33.4932,42.22103,26.2772,44.86,29.9965,36.05179,46.09384,25.11966,39.90415,Laptop Charger
5.83199,11.11879,9.10528,2.86611,2.62215,1.38609,3.18468,5.05905,13.55226,15.54059,Desk Lamp
0.25973,1.01397,0.77047,0.50978,0.25259,0.63508,0.38745,0.88075,0.28943,3.0121,Phone Charger
1.28217,3.87585,1.3602,0.36488,0.48577,1.32125,2.74469,1.8803,0.86157,2.48662,Monitor
54.35543,51.96752,52.44091,50.74125,51.55044,52.12592,51.44432,54.36021,50.46257,53.9946,Electric Fan
42.32733,31.62699,30.30657,37.61907,44.65975,34.54091,25.52644,39.17359,48.68206,25.75639,Laptop Charger
8.34313,4.28765,0.70729,3.80607,2.86611,12.37452,12.02432,8.21173,4.86981,0.4791,Desk Lamp
0.75175,0.45075,0.53112,0.37333,0.01861,2.16278,0.59707,1.25278,0.0958,0.06892,Phone Charger
2.58693,0.58322,0.08707,1.8492,0.23694,0.33087,1.9546,3.80607,1.69887,0.17728,Monitor
52.86985,52.48086,51.69683,54.28319,52.57726,50.77094,55.25625,52.55763,53.92615,53.68843,Electric Fan
34.10345,45.48826,26.17194,41.53336,44.45666,27.33721,41.71891,44.57622,25.84477,45.12079,Laptop Charger
2.51029,11.85235,10.52535,6.67369,0.93799,2.22941,12.71281,8.86384,5.94482,1.39902,Desk Lamp
2.88624,0.39802,0.26315,1.02499,1.23895,0.09211,0.76199,0.52415,0.45776,0.06529,Phone Charger
1.07821,0.65231,0.76881,0.86386,1.71147,1.8865,1.77426,2.37957,0.98492,0.91109,Monitor
54.41032,54.47408,51.99416,53.01199,53.4462,52.31843,50.38381,52.93395,52.26974,50.51079,Electric Fan
45.97612,27.20313,36.01438,43.97795,44.19767,26.93353,35.99027,42.79761,27.43924,31.13766,Laptop Charger
12.45872,12.02775,4.67315,2.18099,7.28657,8.53044,3.91862,3.71431,8.11257,3.3801,Desk Lamp
1.7586,0.31577,0.54055,0.97488,0.59015,1.54029,1.00831,0.96148,2.13847,1.61667,Phone Charger
1.38609,0.6867,0.56369,0.65231,1.17076,2.19917,0.40155,1.55306,0.87062,0.02889,Monitor
54.11271,50.46384,54.54016,52.94371,53.76797,54.25033,54.0228,51.98487,52.06409,52.9742,Electric Fan
45.80114,26.51711,38.37044,27.33312,42.43707,29.97071,35.16599,28.9754,40.32986,25.57362,Laptop Charger
10.63515,8.39625,3.11138,11.58841,2.96361,13.16725,8.53854,2.40344,14.54603,4.40176,Desk Lamp
1.25553,0.07369,0.33796,0.74151,0.78584,0.21453,0.15871,0.10688,0.83339,0.59015,Phone Charger
2.61629,0.34974,0.2669,1.39255,0.61091,1.54668,2.30772,0.44374,1.91131,1.03166,Monitor
51.69745,53.24616,53.90753,51.24658,54.25571,52.93761,53.06194,51.74036,54.45859,52.87535,Electric Fan
49.84433,24.34406,46.21335,27.06034,41.60023,23.75227,44.80057,35.86864,31.79007,43.49501,Laptop Charger
13.5715,2.73307,13.85209,7.17354,1.87408,8.748,3.27435,17.09568,4.42241,3.06608,Desk Lamp
0.86724,1.69887,0.76881,0.66459,0.61436,0.34504,0.64887,1.77426,0.48577,0.40155,Phone Charger
1.81179,0.59015,1.42483,2.05912,0.80285,1.60397,0.23115,2.01004,1.34723,2.15063,Monitor
51.8435,51.65637,51.92166,51.11106,52.1117,50.5875,50.36601,51.81307,51.15125,52.23828,Electric Fan
24.47691,44.32626,25.16955,33.0905,44.60571,27.96848,37.19518,48.44095,35.36713,48.11705,Laptop Charger
13.66433,4.87983,2.60455,14.25769,4.87482,2.13847,8.09185,8.56687,3.59468,0.08106,Desk Lamp
1.05496,1.08484,0.57282,0.35566,1.85854,0.88075,0.90098,1.81179,2.3945,1.3245,Phone Charger
1.26912,2.07748,1.13779,0.78244,0.79605,1.78679,1.36667,0.19217,0.5346,1.62301,Monitor
51.20897,53.76074,51.64267,51.17007,53.55504,53.98379,53.12097,51.96752,52.95896,54.6656,Electric Fan
48.09658,38.05998,30.06042,25.19229,33.37701,28.79674,32.4542,27.21338,39.11281,44.70112,Laptop Charger
17.64719,9.70968,5.064,2.17492,1.75546,9.44073,13.53941,8.29806,4.14641,0.54156,Desk Lamp
1.46023,0.01495,1.90821,0.80964,2.17189,0.45615,1.62301,0.55894,0.60745,0.36627,Phone Charger
2.88337,2.66312,0.84566,0.49276,0.74834,1.768,0.1305,1.73663,1.16417,2.0897,Monitor
55.57391,50.94124,52.32027,53.17692,51.74099,51.6028,50.78356,52.20374,52.87169,52.356,Electric Fan
39.57537,30.59268,32.80924,44.04396,35.25568,34.69093,38.12525,28.0488,43.68099,39.16659,Laptop Charger
6.06618,2.86611,13.43321,8.73598,2.39151,2.25356,18.25806,4.30326,3.15653,14.44719,Desk Lamp
1.09147,0.16985,0.32023,0.04061,2.27465,0.58668,1.52752,1.20692,0.55199,0.88075,Phone Charger
0.66459,0.1088,0.69357,0.38039,0.22399,1.98543,0.56241,1.8492,3.27994,2.24753,Monitor
49.67094,52.36154,53.52724,50.03833,52.98579,53.26559,50.60397,50.6312,54.32858,51.52673,Electric Fan
30.66507,42.69516,43.49214,34.04097,32.07803,45.49655,41.60321,34.85666,31.91424,45.46683,Laptop Charger
3.39672,9.94873,4.18315,13.06265,2.33171,9.49095,1.94225,6.96295,12.19159,3.3579,Desk Lamp
1.28544,0.96148,2.12934,0.73898,1.56899,0.3698,0.2918,2.4094,1.35371,0.92544,Phone Charger
1.67995,1.86787,4.19364,0.89087,2.935,0.54851,0.07256,2.06524,0.12327,3.04338,Monitor
53.63716,54.60321,49.25016,52.95469,51.9793,53.22855,52.21978,51.60218,51.69994,53.59552,Electric Fan
38.05041,35.2134,26.82287,36.80839,47.13916,38.32372,30.81134,32.54323,44.04042,42.70243,Laptop Charger
7.19098,11.80743,5.14298,8.40033,3.33567,4.56108,10.31515,4.515,6.48418,15.06777,Desk Lamp
1.70832,1.43127,0.79265,0.17734,0.71756,0.38003,0.11057,0.12327,1.63252,1.10141,Phone Charger
2.52211,1.28217,2.20522,1.48911,1.89271,2.27766,3.46853,1.71776,1.02499,3.06608,Monitor
51.30484,52.38924,51.85653,51.3618,51.20332,54.21685,50.94627,52.79164,51.68127,52.08636,Electric Fan
27.3852,31.85677,44.66957,40.6243,44.14035,29.86835,39.464,44.0099,36.76095,28.8459,Laptop Charger
2.52802,8.22409,3.50704,8.00456,4.20935,6.94971,3.98786,10.47392,0.49974,7.74442,Desk Lamp
3.01494,0.79265,2.02088,0.04711,0.90772,0.33441,0.28192,0.2918,0.53112,0.61091,Phone Charger
1.34723,0.66608,1.3602,0.95142,1.45701,0.07369,1.99774,1.03016,1.11796,3.17343,Monitor
52.94737,52.01087,52.1741,51.55979,51.87329,49.38148,52.0944,54.76649,54.0006,52.02821,Electric Fan
34.9444,46.46863,34.66096,30.61149,43.74807,29.28759,35.09988,44.69551,30.40027,44.79426,Laptop Charger
2.38554,9.52565,1.4827,8.94333,4.82465,10.69347,2.53982,10.05784,3.08875,11.94538,Desk Lamp
1.91441,0.14493,0.4332,0.15935,2.32572,2.15747,0.08707,1.51473,0.90435,0.51718,Phone Charger
0.2383,2.45104,2.24753,1.99774,1.11135,1.33425,0.97823,0.01495,1.19707,0.56935,Monitor
52.21176,54.13426,51.20897,52.47902,52.49745,50.37364,52.47655,54.10851,54.42522,52.71455,Electric Fan
32.10981,43.72096,39.1058,39.67801,37.49511,29.84057,46.68151,28.79969,41.28294,33.04079,Laptop Charger
4.10956,4.67315,13.09866,2.25959,11.19362,11.2185,1.67995,12.86196,11.50441,1.00497,Desk Lamp
0.93127,0.22399,1.05828,0.58322,0.33086,0.74492,1.58808,0.18472,1.71776,3.41332,Phone Charger
1.3602,0.88412,0.80285,1.61032,0.55546,0.32378,1.661,1.32125,0.48577,1.34074,Monitor
53.56351,53.78242,52.74087,51.97186,52.56437,53.24373,52.15187,50.90784,52.98091,52.05729,Electric Fan
41.56235,35.46063,38.19918,38.97149,32.5998,38.32689,32.61056,38.93785,34.8029,32.10527,Laptop Charger
12.0209,9.26201,1.90511,8.00456,2.36763,14.94668,2.14455,14.23897,7.82453,1.25605,Desk Lamp
0.06166,0.80964,0.35212,1.76173,0.49443,0.33796,0.68411,0.07981,0.86724,0.57915,Phone Charger
0.56935,0.02961,2.32572,0.20248,1.51473,2.02847,0.222,0.47177,4.23549,0.59707,Monitor
51.37744,49.22877,54.36857,51.33677,50.65082,52.70536,51.15564,52.71638,50.43781,53.3117,Electric Fan
39.69111,29.31381,42.01663,32.26743,44.32909,26.61514,39.77275,32.78602,32.4524,43.24147,Laptop Charger
8.98295,1.81803,12.23237,3.29668,12.69285,6.75428,0.67983,9.69059,4.17791,14.96791,Desk Lamp
0.64198,0.24817,0.58322,0.59361,1.2102,1.49232,0.3698,1.60715,1.7586,0.34858,Phone Charger
0.88412,1.44415,0.24545,1.58909,2.02847,1.98543,0.30958,0.59015,1.20364,1.39902,Monitor
51.06959,53.17874,52.58585,52.92236,54.95538,54.31962,53.93456,53.30321,52.69189,52.86864,Electric Fan
32.49739,36.35903,41.66034,30.71858,35.76008,37.76995,38.97461,28.67159,34.03489,38.46692,Laptop Charger
1.92988,9.55259,4.16742,9.39426,3.51803,4.38107,12.81897,4.17266,7.52336,11.19717,Desk Lamp
0.52067,1.98235,1.1905,2.47774,0.61013,0.36273,0.85709,0.26687,1.00163,0.81643,Phone Charger
0.28943,1.01165,3.09441,1.71147,0.07981,1.34723,0.10318,1.58049,0.77563,2.58693,Monitor
52.42922,51.26726,50.70458,55.49068,51.18325,52.7225,52.70842,51.35304,51.42995,52.48271,Electric Fan
41.05607,39.65565,31.60863,32.02169,34.99544,39.93791,40.85458,32.99902,34.17536,37.58288,Laptop Charger
0.91782,4.86981,7.79084,8.94333,3.60014,8.13741,10.79154,3.69806,5.16266,10.35588,Desk Lamp
0.16985,1.20692,0.54156,2.45401,0.68327,1.81491,0.70043,1.51473,1.51473,0.4332,Phone Charger
1.75546,1.63569,1.2887,0.70043,2.46884,0.94148,2.4451,0.38762,0.54851,0.5137,Monitor
51.87701,51.8404,53.7499,52.49745,50.94313,50.2833,53.70772,50.8492,52.62142,53.27651,Electric Fan
37.8068,31.53694,41.40383,35.59255,34.14331,41.88534,28.43797,38.63332,29.54621,40.73995,Laptop Charger
7.05539,6.78106,12.16437,3.13398,6.38407,13.64515,4.5662,10.40022,2.11411,3.44095,Desk Lamp
1.51793,1.96077,0.57975,2.0897,1.08484,2.02233,0.03983,0.51021,0.51021,0.91782,Phone Charger
0.80964,1.26259,0.74291,2.00389,0.61782,1.22332,0.03618,1.07821,1.43771,1.07821,Monitor
52.72863,51.31736,52.32767,51.62648,53.0589,51.91485,51.22715,52.26111,54.40316,52.13333,Electric Fan
27.90411,38.41317,28.82035,40.23692,33.67391,34.50225,38.6467,33.77273,45.89384,30.05947,Laptop Charger
11.85581,4.48934,10.12153,7.00703,3.81145,7.02903,10.73348,2.43321,6.86559,9.98265,Desk Lamp
0.90435,2.2626,2.35866,0.49827,0.79415,1.29521,0.97488,2.3945,1.78474,1.41515,Phone Charger
2.7679,1.32775,0.59707,0.43672,2.80264,1.60397,0.65679,3.11138,1.45701,1.10473,Monitor
51.89686,51.90802,53.84862,52.26666,52.61774,51.84722,53.89611,52.50851,52.2907,52.50851,Electric Fan
41.55046,30.44279,43.73737,31.87867,42.16817,36.45221,29.15033,45.38589,37.30939,30.06709,Laptop Charger
6.66022,3.15653,8.92349,12.54261,4.74908,6.09871,8.59516,15.29029,8.16222,1.39255,Desk Lamp
1.49872,0.59361,1.42805,0.58689,1.60631,0.56241,0.08843,0.89424,0.74834,2.36763,Phone Charger
0.45615,1.15758,1.18392,1.65468,0.61091,2.47477,0.12327,1.45701,2.1202,0.58689,Monitor
52.7947,51.15627,50.04153,50.71533,52.80814,51.20709,54.72971,52.36954,52.42431,52.84848,Electric Fan
37.73468,41.12506,37.52251,29.79165,29.74557,42.36832,41.82105,35.70067,33.60382,28.62617,Laptop Charger
3.65462,5.18723,10.99351,13.88377,5.69462,5.6851,6.61526,11.1687,12.77922,3.31341,Desk Lamp
1.56262,1.3602,1.19378,1.45701,0.20248,0.05438,1.37962,0.80964,2.6748,0.39097,Phone Charger
1.68626,1.3602,0.02227,0.85033,2.32572,0.54055,0.26687,2.25356,1.32775,1.24297,Monitor
52.35784,51.79133,54.59727,52.47963,51.75716,51.90493,51.48554,53.86665,53.04611,55.01153,Electric Fan
37.52089,45.5939,42.25111,48.84074,39.06211,42.70461,35.28356,40.12395,36.72083,41.88903,Laptop Charger
2.95217,5.41149,7.48482,13.50728,10.78429,2.38554,6.8789,9.05408,11.54295,10.05784,Desk Lamp
0.04795,0.36273,1.07887,0.77836,1.69257,1.55943,0.56241,0.97153,0.44023,0.90098,Phone Charger
2.47477,1.11135,1.60397,0.40859,0.5137,1.97927,1.75546,0.50672,0.56241,0.66608,Monitor
51.9136,52.24507,53.39413,52.5926,52.07337,53.44196,54.02579,49.24173,52.22657,51.94522,Electric Fan
36.83292,43.27674,42.42537,49.24627,40.93663,35.98944,29.69366,26.50249,39.04259,37.11238,Laptop Charger
5.5992,2.46291,2.25959,4.7995,3.33567,5.20686,2.28367,3.11138,3.65462,7.56608,Desk Lamp
1.37315,0.30448,0.73467,1.25932,0.75471,1.87408,1.46986,0.7823,0.25973,2.65435,Phone Charger
2.3736,1.40547,0.02227,1.768,1.17076,1.17076,1.19353,2.27164,1.14439,1.54668,Monitor
52.12902,52.30302,53.42077,53.86425,53.09968,53.30381,53.09907,54.71607,51.08907,51.71051,Electric Fan
35.72913,36.0385,41.18124,41.84692,41.67443,42.2797,40.47653,36.12734,37.86442,32.14065,Laptop Charger
10.9396,10.9324,8.96712,5.29488,5.61354,12.50573,9.17988,5.93544,6.79443,11.2185,Desk Lamp
1.80242,0.93747,0.96148,0.10156,1.07489,0.27065,0.28943,0.35212,0.41422,0.6592,Phone Charger
1.65468,0.31201,0.20248,2.68064,1.43771,1.80674,2.07136,2.06524,1.6842,2.72143,Monitor
53.96098,53.4238,46.66662,51.20207,53.02174,54.11809,52.91748,54.33753,53.75231,52.15805,Electric Fan
29.50853,34.91205,44.76557,43.30263,31.09678,32.82085,44.3065,29.7811,38.95037,39.29338,Laptop Charger
8.16222,4.82967,5.59441,12.67621,8.98295,5.96355,4.26681,9.38651,13.03315,9.301,Desk Lamp
3.09441,0.01129,0.59015,1.82116,3.39672,1.08153,0.6179,0.89761,2.49846,0.69357,Phone Charger
1.78053,0.30958,0.82322,1.36667,1.39902,0.23115,3.93463,1.70517,0.74834,0.48577,Monitor
51.6931,51.06834,52.65023,51.91732,52.40216,54.03959,56.42713,53.8949,52.97115,51.80934,Electric Fan
28.92738,44.52069,38.43768,39.42837,37.55471,30.1718,40.79805,30.79075,43.03662,32.50458,Laptop Charger
7.92941,5.93075,3.2911,8.92349,12.19499,10.66798,5.35329,5.29,2.39151,10.33738,Desk Lamp
0.34504,0.4906,0.3945,1.51153,0.33841,1.73214,0.87737,0.92455,1.67995,0.13646,Phone Charger
1.69887,0.38745,0.96483,0.09432,4.22504,0.0216,0.31668,0.98492,1.41193,0.54826,Monitor
52.44029,49.99932,51.93406,50.74125,52.98823,53.87147,53.72701,52.80631,52.72557,52.39416,Electric Fan
43.79655,32.3767,42.1329,32.85833,39.84579,35.56905,37.35871,44.51647,26.66303,38.10695,Laptop Charger
11.28944,9.46393,8.68379,5.8838,5.01444,7.64272,11.96944,10.4923,4.16217,3.88655,Desk Lamp
0.11604,1.97003,0.32023,0.93463,0.12166,3.71702,1.2887,0.11604,2.90921,0.3592,Phone Charger
0.2383,0.6179,0.76199,0.99161,1.01165,0.69357,1.07821,1.21828,0.27441,2.02233,Monitor
50.66284,55.1897,53.44136,52.76166,53.12827,50.72987,51.25849,52.38,50.89524,53.06012,Electric Fan
31.4218,36.80675,37.86203,38.04563,34.86006,35.16853,30.20411,40.9667,42.81575,42.30242,Laptop Charger
9.21512,12.08249,9.40977,6.85671,5.3095,11.66862,10.59861,8.11257,4.19888,9.20338,Desk Lamp
0.39097,0.16295,1.34074,0.83339,0.02594,0.21453,0.94549,0.274,0.93799,0.222,Phone Charger
3.22959,2.58693,2.07748,0.18813,0.86953,0.05802,0.50672,2.01004,1.36667,0.19217,Monitor
50.533,52.74882,52.48147,50.16859,53.82516,53.82094,54.18156,50.89587,53.69205,52.71087,Electric Fan
38.54349,32.60159,27.35764,26.90771,37.23652,43.11245,43.8464,41.64179,38.30154,39.90876,Laptop Charger
12.47888,10.60592,6.36123,5.95887,9.76305,10.51067,6.46148,3.25758,8.00039,10.83498,Desk Lamp
0.29695,0.39521,0.75858,2.7127,0.46762,1.55943,1.31376,1.36344,0.10688,0.274,Phone Charger
0.95813,0.6867,0.43672,1.55306,0.53285,0.63853,0.36627,3.23519,0.82322,1.4827,Monitor
51.3618,53.53148,53.41048,52.68883,50.77788,52.85214,51.65824,52.67842,52.21978,50.36537,Electric Fan
39.37488,37.65683,44.40806,38.90106,40.89373,42.02621,31.48723,28.02673,24.24075,30.25063,Laptop Charger
8.36358,4.31366,13.21938,7.16482,5.46948,12.62953,6.28795,13.48154,7.97537,8.23644,Desk Lamp
0.60745,1.10473,0.85033,0.84017,0.11057,1.68311,0.30602,1.67995,1.62935,1.0981,Phone Charger
1.54668,0.78924,1.62301,1.63569,1.55306,2.31372,1.06493,2.30772,0.45776,0.1305,Monitor
51.05765,50.77094,51.40557,52.70291,52.84298,52.98579,52.82893,55.64475,52.35477,51.96381,Electric Fan
42.82881,44.46652,23.52586,34.83107,36.01522,34.21257,24.47138,38.58685,30.70638,27.40051,Laptop Charger
8.84791,11.36368,6.41143,10.62784,5.79894,11.29652,6.84338,10.48863,9.78968,4.23027,Desk Lamp
1.03016,0.82978,0.47877,1.97003,0.93463,1.8865,0.25616,1.85854,1.8492,1.13449,Phone Charger
2.01004,3.92396,2.58105,2.73888,1.20364,1.14439,2.20522,1.07157,0.83,1.67995,Monitor
51.80934,49.42412,52.21485,53.6812,51.74845,51.01552,51.62772,51.40932,53.09299,51.11294,Electric Fan
44.546,22.61412,37.00747,25.32849,33.65552,24.46807,39.65719,19.53659,40.6659,25.32201,Laptop Charger
11.56044,7.90429,2.61629,11.63378,11.56044,7.41181,5.63743,3.56188,7.48911,9.57181,Desk Lamp
0.07369,0.59015,2.66312,1.37315,1.31475,2.80843,0.25941,2.28969,0.80964,1.99467,Phone Charger
2.00389,0.38039,2.79107,1.06493,2.0897,1.93607,1.55306,1.71776,1.22332,0.15935,Monitor
52.372,51.54046,52.22286,54.16899,53.69024,52.21361,53.7023,49.69602,52.75127,53.96398,Electric Fan
37.42979,40.50688,27.26972,25.0947,43.21987,28.83018,18.72306,36.45715,43.16799,25.54039,Laptop Charger
10.918,13.83623,8.87181,11.17938,7.89172,7.83715,6.26959,2.62215,5.26559,10.31145,Desk Lamp
1.35371,0.89745,0.36273,1.62618,0.56369,2.83441,0.15871,1.03832,1.43771,2.86899,Phone Charger
1.57218,0.80285,1.67995,1.21676,2.28969,0.64122,1.54668,3.35235,1.54029,0.29536,Monitor
54.05818,53.36141,53.03392,53.05159,53.9982,51.65325,51.81431,54.29991,51.5311,53.75412,Electric Fan
18.29832,45.42395,31.25914,19.37798,41.59057,37.09776,25.75639,42.09172,23.09034,44.81456,Laptop Charger
9.69059,8.75201,7.42042,4.88984,3.79531,10.97196,10.79516,7.88334,6.15432,4.06735,Desk Lamp
1.47628,0.82185,0.4638,2.18099,0.8875,1.39255,0.92791,0.49276,0.52131,0.47877,Phone Charger
0.70043,1.63569,2.80843,1.67995,2.01004,0.33796,0.76199,1.96694,1.53391,2.65143,Monitor
51.73229,55.44785,52.76778,53.83117,51.20834,54.84117,53.4819,54.486,51.61401,52.11603,Electric Fan
25.71052,41.32028,25.8352,42.61946,23.40525,43.59308,22.45034,35.65126,37.20004,27.39132,Laptop Charger
5.98693,10.20739,10.58398,11.86616,9.99018,10.64245,8.40849,5.98693,7.29524,8.12086,Desk Lamp
